resolution_code,res_key,vote_id,vote_date
A/RES/68/161,R/68/161,5294,2013-12-18
A/RES/68/162,R/68/162,5295,2013-12-18
A/RES/68/168,R/68/168,5293,2013-12-18
A/RES/68/17,R/68/17,5250,2013-11-26
A/RES/68/175,R/68/175,5292,2013-12-18
A/RES/68/182,R/68/182,5291,2013-12-18
A/RES/68/184,R/68/184,5303,2013-12-18
A/RES/68/200,R/68/200,5304,2013-12-20
A/RES/68/206,R/68/206,5307,2013-12-20
A/RES/68/209,R/68/209,5305,2013-12-20
A/RES/68/235,R/68/235,5306,2013-12-20
A/RES/68/24,R/68/24,5256,2013-12-05
A/RES/68/241,R/68/241,5308,2013-12-27
A/RES/68/262,R/68/262,5309,2014-03-27
A/RES/68/274,R/68/274,5310,2014-06-05
A/RES/68/28,R/68/28,5257,2013-12-05
A/RES/68/29,R/68/29,5258,2013-12-05
A/RES/68/292,R/68/292,5311,2014-06-30
A/RES/68/30,R/68/30,5259,2013-12-05
A/RES/68/304,R/68/304,5312,2014-09-09
A/RES/68/31,R/68/31,5260,2013-12-05
A/RES/68/32,R/68/32,5261,2013-12-05
A/RES/68/35,R/68/35,5262,2013-12-05
A/RES/68/38,R/68/38,5263,2013-12-05
A/RES/68/39,R/68/39,5264,2013-12-05
A/RES/68/40,R/68/40,5265,2013-12-05
A/RES/68/42,R/68/42,5266,2013-12-05
A/RES/68/43,R/68/43,5267,2013-12-05
A/RES/68/44,R/68/44,5268,2013-12-05
A/RES/68/46,R/68/46,5269,2013-12-05
A/RES/68/47,R/68/47,5275,2013-12-05
A/RES/68/51,R/68/51,5270,2013-12-05
A/RES/68/56,R/68/56,5271,2013-12-05
A/RES/68/58,R/68/58,5272,2013-12-05
A/RES/68/65,R/68/65,5273,2013-12-05
A/RES/68/68,R/68/68,5274,2013-12-05
A/RES/68/70,R/68/70,5276,2013-12-09
A/RES/68/76,R/68/76,5285,2013-12-11
A/RES/68/77,R/68/77,5290,2013-12-11
A/RES/68/78,R/68/78,5289,2013-12-11
A/RES/68/79,R/68/79,5286,2013-12-11
A/RES/68/8,R/68/8,5249,2013-10-29
A/RES/68/80,R/68/80,5284,2013-12-11
A/RES/68/81,R/68/81,5283,2013-12-11
A/RES/68/82,R/68/82,5282,2013-12-11
A/RES/68/83,R/68/83,5281,2013-12-11
A/RES/68/84,R/68/84,5287,2013-12-11
A/RES/68/87,R/68/87,5288,2013-12-11
A/RES/68/88,R/68/88,5277,2013-12-11
A/RES/68/89,R/68/89,5280,2013-12-11
A/RES/68/96,R/68/96,5279,2013-12-11
A/RES/68/97,R/68/97,5278,2013-12-11
A/RES/69/106,R/69/106,5349,2014-12-05
A/RES/69/107,R/69/107,5350,2014-12-05
A/RES/69/14,R/69/14,5314,2014-11-11
A/RES/69/155,R/69/155,5363,2014-12-18
A/RES/69/160,R/69/160,5364,2014-12-18
A/RES/69/162,R/69/162,5365,2014-12-18
A/RES/69/163,R/69/163,5366,2014-12-18
A/RES/69/165,R/69/165,5367,2014-12-18
A/RES/69/170,R/69/170,5368,2014-12-18
A/RES/69/171,R/69/171,5369,2014-12-18
A/RES/69/173,R/69/173,5370,2014-12-18
A/RES/69/176,R/69/176,5371,2014-12-18
A/RES/69/178,R/69/178,5372,2014-12-18
A/RES/69/180,R/69/180,5373,2014-12-18
A/RES/69/181,R/69/181,5374,2014-12-18
A/RES/69/182,R/69/182,5375,2014-12-18
A/RES/69/186,R/69/186,5376,2014-12-18
A/RES/69/188,R/69/188,5377,2014-12-18
A/RES/69/189,R/69/189,5378,2014-12-18
A/RES/69/190,R/69/190,5379,2014-12-18
A/RES/69/20,R/69/20,5315,2014-11-25
A/RES/69/207,R/69/207,5380,2014-12-19
A/RES/69/21,R/69/21,5316,2014-11-25
A/RES/69/210,R/69/210,5381,2014-12-19
A/RES/69/212,R/69/212,5382,2014-12-19
A/RES/69/22,R/69/22,5317,2014-11-25
A/RES/69/227,R/69/227,5383,2014-12-19
A/RES/69/23,R/69/23,5318,2014-11-25
A/RES/69/238,R/69/238,5384,2014-12-19
A/RES/69/239,R/69/239,5385,2014-12-19
A/RES/69/24,R/69/24,5319,2014-11-25
A/RES/69/241,R/69/241,5386,2014-12-19
A/RES/69/245,R/69/245,5387,2014-12-29
A/RES/69/247,R/69/247,5388,2014-12-29
A/RES/69/25,R/69/25,5320,2014-11-25
A/RES/69/27,R/69/27,5321,2014-12-02
A/RES/69/286,R/69/286,5389,2015-06-03
A/RES/69/30,R/69/30,5322,2014-12-02
A/RES/69/302,R/69/302,5390,2015-06-25
A/RES/69/31,R/69/31,5323,2014-12-02
A/RES/69/319,R/69/319,5391,2015-09-10
A/RES/69/32,R/69/32,5324,2014-12-02
A/RES/69/320,R/69/320,5392,2015-09-10
A/RES/69/326,R/69/326,5393,2015-09-11
A/RES/69/34,R/69/34,5325,2014-12-02
A/RES/69/35,R/69/35,5326,2014-12-02
A/RES/69/37,R/69/37,5327,2014-12-02
A/RES/69/40,R/69/40,5328,2014-12-02
A/RES/69/41,R/69/41,5329,2014-12-02
A/RES/69/42,R/69/42,5330,2014-12-02
A/RES/69/43,R/69/43,5331,2014-12-02
A/RES/69/44,R/69/44,5332,2014-12-02
A/RES/69/47,R/69/47,5333,2014-12-02
A/RES/69/48,R/69/48,5334,2014-12-02
A/RES/69/49,R/69/49,5335,2014-12-02
A/RES/69/5,R/69/5,5313,2014-10-28
A/RES/69/52,R/69/52,5336,2014-12-02
A/RES/69/53,R/69/53,5337,2014-12-02
A/RES/69/54,R/69/54,5338,2014-12-02
A/RES/69/57,R/69/57,5339,2014-12-02
A/RES/69/58,R/69/58,5340,2014-12-02
A/RES/69/59,R/69/59,5341,2014-12-02
A/RES/69/61,R/69/61,5342,2014-12-02
A/RES/69/62,R/69/62,5343,2014-12-02
A/RES/69/66,R/69/66,5344,2014-12-02
A/RES/69/67,R/69/67,5345,2014-12-02
A/RES/69/69,R/69/69,5346,2014-12-02
A/RES/69/78,R/69/78,5347,2014-12-02
A/RES/69/81,R/69/81,5348,2014-12-02
A/RES/69/86,R/69/86,5351,2014-12-05
A/RES/69/87,R/69/87,5352,2014-12-05
A/RES/69/88,R/69/88,5353,2014-12-05
A/RES/69/89,R/69/89,5354,2014-12-05
A/RES/69/90,R/69/90,5355,2014-12-05
A/RES/69/91,R/69/91,5356,2014-12-05
A/RES/69/92,R/69/92,5357,2014-12-05
A/RES/69/93,R/69/93,5358,2014-12-05
A/RES/69/94,R/69/94,5359,2014-12-05
A/RES/69/97,R/69/97,5360,2014-12-05
A/RES/69/98,R/69/98,5361,2014-12-05
A/RES/69/99,R/69/99,5362,2014-12-05
A/RES/70/10,R/70/10,5395,2015-11-17
A/RES/70/103,R/70/103,5430,2015-12-09
A/RES/70/12,R/70/12,5396,2015-11-24
A/RES/70/13,R/70/13,5397,2015-11-24
A/RES/70/136,R/70/136,5443,2015-12-17
A/RES/70/137,R/70/137,5444,2015-12-17
A/RES/70/139,R/70/139,5445,2015-12-17
A/RES/70/14,R/70/14,5398,2015-11-24
A/RES/70/140,R/70/140,5446,2015-12-17
A/RES/70/141,R/70/141,5447,2015-12-17
A/RES/70/142,R/70/142,5448,2015-12-17
A/RES/70/149,R/70/149,5449,2015-12-17
A/RES/70/15,R/70/15,5399,2015-11-24
A/RES/70/151,R/70/151,5450,2015-12-17
A/RES/70/152,R/70/152,5451,2015-12-17
A/RES/70/155,R/70/155,5452,2015-12-17
A/RES/70/156,R/70/156,5453,2015-12-17
A/RES/70/159,R/70/159,5454,2015-12-17
A/RES/70/16,R/70/16,5400,2015-11-24
A/RES/70/161,R/70/161,5455,2015-12-17
A/RES/70/168,R/70/168,5456,2015-12-17
A/RES/70/17,R/70/17,5401,2015-11-24
A/RES/70/171,R/70/171,5457,2015-12-17
A/RES/70/172,R/70/172,5458,2015-12-17
A/RES/70/173,R/70/173,5459,2015-12-17
A/RES/70/185,R/70/185,5460,2015-12-22
A/RES/70/194,R/70/194,5461,2015-12-22
A/RES/70/198,R/70/198,5462,2015-12-22
A/RES/70/22,R/70/22,5402,2015-12-07
A/RES/70/225,R/70/225,5463,2015-12-22
A/RES/70/231,R/70/231,5464,2015-12-23
A/RES/70/234,R/70/234,5465,2015-12-23
A/RES/70/235,R/70/235,5466,2015-12-23
A/RES/70/25,R/70/25,5403,2015-12-07
A/RES/70/26,R/70/26,5404,2015-12-07
A/RES/70/27,R/70/27,5405,2015-12-07
A/RES/70/28,R/70/28,5406,2015-12-07
A/RES/70/31,R/70/31,5407,2015-12-07
A/RES/70/33,R/70/33,5408,2015-12-07
A/RES/70/34,R/70/34,5409,2015-12-07
A/RES/70/37,R/70/37,5410,2015-12-07
A/RES/70/38,R/70/38,5411,2015-12-07
A/RES/70/39,R/70/39,5412,2015-12-07
A/RES/70/40,R/70/40,5413,2015-12-07
A/RES/70/41,R/70/41,5414,2015-12-07
A/RES/70/44,R/70/44,5415,2015-12-07
A/RES/70/45,R/70/45,5416,2015-12-07
A/RES/70/47,R/70/47,5417,2015-12-07
A/RES/70/48,R/70/48,5418,2015-12-07
A/RES/70/5,R/70/5,5394,2015-10-27
A/RES/70/50,R/70/50,5419,2015-12-07
A/RES/70/51,R/70/51,5420,2015-12-07
A/RES/70/52,R/70/52,5421,2015-12-07
A/RES/70/54,R/70/54,5422,2015-12-07
A/RES/70/55,R/70/55,5423,2015-12-07
A/RES/70/56,R/70/56,5424,2015-12-07
A/RES/70/57,R/70/57,5425,2015-12-07
A/RES/70/58,R/70/58,5426,2015-12-07
A/RES/70/62,R/70/62,5427,2015-12-07
A/RES/70/70,R/70/70,5428,2015-12-07
A/RES/70/73,R/70/73,5429,2015-12-07
A/RES/70/83,R/70/83,5431,2015-12-09
A/RES/70/84,R/70/84,5432,2015-12-09
A/RES/70/85,R/70/85,5433,2015-12-09
A/RES/70/86,R/70/86,5434,2015-12-09
A/RES/70/87,R/70/87,5435,2015-12-09
A/RES/70/88,R/70/88,5436,2015-12-09
A/RES/70/89,R/70/89,5437,2015-12-09
A/RES/70/90,R/70/90,5438,2015-12-09
A/RES/70/91,R/70/91,5439,2015-12-09
A/RES/70/94,R/70/94,5440,2015-12-09
A/RES/70/95,R/70/95,5441,2015-12-09
A/RES/70/96,R/70/96,5442,2015-12-09
